map_id,trip durations,trip lengths,runtime[s],duration/len(a*)
instances\experiment2_cbs1\map1_10_854.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_855.txt,245,245,0.6210515,1.0-1.0952380952380953-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_856.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_857.txt,230,229,0.3206652,1.0-1.0416666666666667-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_858.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_859.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_860.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_861.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_862.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_863.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_864.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_865.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_866.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_867.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_868.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_869.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_870.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_871.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_872.txt,231,231,0.6724535,1.0-1.0-1.0-1.0909090909090908-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_873.txt,224,221,0.0845361,1.0454545454545454-1.0-1.0-1.0909090909090908-1.0-1.0-1.0-1.0416666666666667-1.0-1.0
instances\experiment2_cbs1\map1_10_874.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_875.txt,240,238,0.3076349,1.0384615384615385-1.0-1.0434782608695652-1.0-1.0-1.0-1.0-1.0434782608695652-1.0-1.0
instances\experiment2_cbs1\map1_10_876.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_877.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_878.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_879.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_880.txt,249,248,1.0451084,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0434782608695652
instances\experiment2_cbs1\map1_10_881.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_882.txt,227,227,0.1908844,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.05-1.0
instances\experiment2_cbs1\map1_10_883.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_884.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_885.txt,242,241,1.1546067,1.0-1.0-1.0-1.0-1.0384615384615385-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_886.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_887.txt,226,224,0.1928625,1.0-1.0-1.0-1.0-1.0-1.0-1.0909090909090908-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_888.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_889.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_890.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_891.txt,239,239,0.3552428,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0384615384615385
instances\experiment2_cbs1\map1_10_892.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_893.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_894.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_895.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_896.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_897.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_898.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_899.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_900.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_901.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_902.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_903.txt,228,226,0.0952966,1.1-1.0-1.0434782608695652-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_904.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_905.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_906.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_907.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_908.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_909.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_910.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_911.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_912.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_913.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_914.txt,239,238,0.053309,1.0-1.037037037037037-1.0-1.0-1.0-1.0-1.0-1.0454545454545454-1.0-1.0
instances\experiment2_cbs1\map1_10_915.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_916.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_917.txt,229,227,0.9063032,1.0-1.0-1.0-1.0689655172413792-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_918.txt,220,219,0.0830077,1.0-1.0-1.0476190476190477-1.0416666666666667-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_919.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_920.txt,243,242,0.1569488,1.037037037037037-1.0-1.0-1.0357142857142858-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_921.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_922.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_923.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_924.txt,228,226,0.3876478,1.0-1.0-1.0909090909090908-1.0-1.0-1.0-1.0-1.0-1.0-1.0454545454545454
instances\experiment2_cbs1\map1_10_925.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_926.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_927.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_928.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_929.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_930.txt,229,228,0.5108376,1.0-1.0-1.0-1.0-1.0-1.0-1.04-1.0-1.0-1.0476190476190477
instances\experiment2_cbs1\map1_10_931.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_932.txt,235,234,0.0168105,1.0-1.0-1.0-1.0-1.0434782608695652-1.0-1.0-1.0-1.0434782608695652-1.0
instances\experiment2_cbs1\map1_10_933.txt,236,233,0.1279542,1.0769230769230769-1.0-1.0-1.04-1.0-1.0-1.0-1.0-1.0-1.0434782608695652
instances\experiment2_cbs1\map1_10_934.txt,234,234,0.5261088,1.0-1.0-1.0833333333333333-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_935.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_936.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_937.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_938.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_939.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_940.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_941.txt,229,229,0.0655806,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0476190476190477-1.0
instances\experiment2_cbs1\map1_10_942.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_943.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_944.txt,244,243,0.0878371,1.0-1.0-1.0-1.0-1.0434782608695652-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_945.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_946.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_947.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_948.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_949.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_950.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_951.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_952.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_953.txt,235,234,0.4224834,1.0-1.0-1.0-1.0-1.0-1.0454545454545454-1.0-1.0384615384615385-1.0-1.0
instances\experiment2_cbs1\map1_10_954.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_955.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_956.txt,229,229,0.130838,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_957.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_958.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_959.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_960.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_961.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_962.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_963.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_964.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_965.txt,224,224,0.082823,1.0-1.0-1.0-1.0-1.0-1.0476190476190477-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_966.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_967.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_968.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_969.txt,237,237,0.1126311,1.0-1.0454545454545454-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_10_970.txt,238,237,1.3520676,1.0-1.0416666666666667-1.0-1.0-1.0-1.0-1.0-1.0-1.0384615384615385-1.0
instances\experiment2_cbs1\map1_10_971.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_972.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_973.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_10_974.txt,230,226,0.4955734,1.1-1.0476190476190477-1.0-1.0-1.0-1.0357142857142858-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_12_800.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_801.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_802.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_803.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_804.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_805.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_806.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_807.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_808.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_809.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_810.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_811.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_812.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_813.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_814.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_815.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_816.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_817.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_818.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_819.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_820.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_821.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_822.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_823.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_824.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_825.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_826.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_827.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_828.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_829.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_830.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_831.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_832.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_833.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_834.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_835.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_836.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_837.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_838.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_839.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_840.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_841.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_842.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_843.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_844.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_845.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_846.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_847.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_848.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_849.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_850.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_851.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_852.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_853.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_854.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_855.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_856.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_857.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_858.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_859.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_860.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_861.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_862.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_863.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_864.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_865.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_866.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_867.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_868.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_869.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_870.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_871.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_872.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_873.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_874.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_875.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_876.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_877.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_878.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_879.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_880.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_881.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_882.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_883.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_884.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_885.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_886.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_887.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_888.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_889.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_890.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_891.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_892.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_893.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_894.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_895.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_896.txt,280,280,0.1336874,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.037037037037037-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_12_897.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_898.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_899.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_900.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_901.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_902.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_903.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_904.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_905.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_906.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_907.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_908.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_909.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_910.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_911.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_912.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_913.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_914.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_915.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_916.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_917.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_918.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_919.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_920.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_921.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_922.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_923.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_924.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_925.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_926.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_927.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_928.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_929.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_930.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_931.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_932.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_933.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_934.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_935.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_936.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_937.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_938.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_939.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_940.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_941.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_942.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_943.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_944.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_945.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_946.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_947.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_948.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_949.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_950.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_951.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_952.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_953.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_954.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_955.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_956.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_957.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_958.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_959.txt,289,289,0.2947378,1.0-1.0-1.0384615384615385-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs1\map1_12_960.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_961.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_962.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_963.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_964.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_965.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_966.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_967.txt,999999,999999,999999,999999
instances\experiment2_cbs1\map1_12_968.txt,999999,999999,999999,999999
