map_id,trip durations,trip lengths,runtime[s],duration/len(a*)
instances\experiment2_cbs4\map1_10_1366.txt,231,230,0.6279582,1.037037037037037-1.0-1.0-1.0454545454545454-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1367.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1368.txt,235,234,1.2692037,1.0-1.0454545454545454-1.0-1.037037037037037-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1369.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1370.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1371.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1372.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1373.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1374.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1375.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1376.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1377.txt,231,231,0.1374107,1.0769230769230769-1.0-1.0416666666666667-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1378.txt,227,224,0.4025522,1.0-1.05-1.0476190476190477-1.0-1.0-1.0-1.0-1.0-1.0869565217391304-1.0
instances\experiment2_cbs4\map1_10_1379.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1380.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1381.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1382.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1383.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1384.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1385.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1386.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1387.txt,231,229,0.1376832,1.0454545454545454-1.0-1.0-1.0-1.0-1.0-1.05-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1388.txt,232,232,0.2524364,1.0-1.0476190476190477-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1389.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1390.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1391.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1392.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1393.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1394.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1395.txt,242,242,0.1163654,1.0-1.0-1.0454545454545454-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1396.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1397.txt,233,232,0.5091326,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0454545454545454-1.0
instances\experiment2_cbs4\map1_10_1398.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1399.txt,234,232,0.9891711,1.0-1.0-1.0-1.0454545454545454-1.0-1.0-1.0454545454545454-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1400.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1401.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1402.txt,234,232,0.2608129,1.0-1.0-1.0-1.0909090909090908-1.0-1.0-1.0-1.0476190476190477-1.0-1.0
instances\experiment2_cbs4\map1_10_1403.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1404.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1405.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1406.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1407.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1408.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1409.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1410.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1411.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1412.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1413.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1414.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1415.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1416.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1417.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1418.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1419.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1420.txt,234,232,0.4392278,1.0-1.1-1.0-1.0-1.0-1.0-1.0434782608695652-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1421.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1422.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1423.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1424.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1425.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1426.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1427.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1428.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1429.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1430.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1431.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1432.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1433.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1434.txt,228,228,0.2654743,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1435.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1436.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1437.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1438.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1439.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1440.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1441.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1442.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1443.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1444.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1445.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1446.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1447.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1448.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1449.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1450.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1451.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1452.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1453.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1454.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1455.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1456.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1457.txt,234,232,1.2085478,1.0-1.0-1.0454545454545454-1.0-1.0-1.0-1.0-1.05-1.0-1.0384615384615385
instances\experiment2_cbs4\map1_10_1458.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1459.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1460.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1461.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1462.txt,234,233,0.2778887,1.0-1.0-1.0454545454545454-1.0-1.0-1.0-1.0-1.0-1.0-1.0384615384615385
instances\experiment2_cbs4\map1_10_1463.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1464.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1465.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1466.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1467.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1468.txt,222,221,0.9548469,1.0-1.0-1.1428571428571428-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1469.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1470.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1471.txt,237,235,0.1172182,1.0476190476190477-1.0-1.0-1.0384615384615385-1.0-1.04-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1472.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1473.txt,226,222,1.0191514,1.0-1.0952380952380953-1.0-1.0-1.0-1.0476190476190477-1.0-1.0909090909090908-1.0-1.0
instances\experiment2_cbs4\map1_10_1474.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1475.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1476.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1477.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1478.txt,228,224,0.3675763,1.0869565217391304-1.0-1.0-1.0-1.0-1.0-1.0-1.0434782608695652-1.0416666666666667-1.0
instances\experiment2_cbs4\map1_10_1479.txt,220,217,0.7353548,1.0-1.0-1.0-1.0952380952380953-1.0-1.0-1.0-1.0476190476190477-1.0-1.0434782608695652
instances\experiment2_cbs4\map1_10_1480.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1481.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1482.txt,228,226,0.1008439,1.04-1.0476190476190477-1.0454545454545454-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1483.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1484.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1485.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1486.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1487.txt,227,226,0.7822545,1.0-1.0454545454545454-1.0-1.0-1.0-1.0-1.0-1.0384615384615385-1.0-1.0
instances\experiment2_cbs4\map1_10_1488.txt,235,234,1.3789411,1.0-1.0-1.0434782608695652-1.0-1.0-1.0476190476190477-1.0-1.0-1.2-1.0
instances\experiment2_cbs4\map1_10_1489.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1490.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1491.txt,223,222,0.0813823,1.0-1.0-1.0-1.0454545454545454-1.0-1.0-1.04-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1492.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1493.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1494.txt,229,228,0.4647148,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0434782608695652-1.0-1.0476190476190477
instances\experiment2_cbs4\map1_10_1495.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1496.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1497.txt,230,230,0.1897987,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_10_1498.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_10_1499.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1325.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1326.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1327.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1328.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1329.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1330.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1331.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1332.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1333.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1334.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1335.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1336.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1337.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1338.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1339.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1340.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1341.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1342.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1343.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1344.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1345.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1346.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1347.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1348.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1349.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1350.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1351.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1352.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1353.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1354.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1355.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1356.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1357.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1358.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1359.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1360.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1361.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1362.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1363.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1364.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1365.txt,280,278,0.716457,1.05-1.0-1.0-1.0-1.0-1.0-1.0-1.037037037037037-1.0416666666666667-1.0-1.0-1.0
instances\experiment2_cbs4\map1_12_1366.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1367.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1368.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1369.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1370.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1371.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1372.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1373.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1374.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1375.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1376.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1377.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1378.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1379.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1380.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1381.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1382.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1383.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1384.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1385.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1386.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1387.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1388.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1389.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1390.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1391.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1392.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1393.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1394.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1395.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1396.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1397.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1398.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1399.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1400.txt,282,281,0.2765084,1.0-1.0-1.0-1.0416666666666667-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_12_1401.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1402.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1403.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1404.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1405.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1406.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1407.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1408.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1409.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1410.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1411.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1412.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1413.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1414.txt,285,282,0.3298531,1.0-1.0-1.0-1.0454545454545454-1.0-1.0-1.0434782608695652-1.0-1.0-1.0-1.0454545454545454-1.0
instances\experiment2_cbs4\map1_12_1415.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1416.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1417.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1418.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1419.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1420.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1421.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1422.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1423.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1424.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1425.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1426.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1427.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1428.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1429.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1430.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1431.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1432.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1433.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1434.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1435.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1436.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1437.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1438.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1439.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1440.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1441.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1442.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1443.txt,272,270,0.5927658,1.0-1.0-1.0-1.0952380952380953-1.0-1.0-1.0-1.0476190476190477-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_12_1444.txt,286,284,0.4978831,1.0-1.0-1.0-1.0454545454545454-1.0-1.0-1.0-1.0909090909090908-1.0-1.0-1.0-1.0
instances\experiment2_cbs4\map1_12_1445.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1446.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1447.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1448.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1449.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1450.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1451.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1452.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1453.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1454.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1455.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1456.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1457.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1458.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1459.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1460.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1461.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1462.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1463.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1464.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1465.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1466.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1467.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1468.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1469.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1470.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1471.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1472.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1473.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1474.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1475.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1476.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1477.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1478.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1479.txt,287,285,0.6921948,1.0-1.0434782608695652-1.0-1.0-1.0-1.0454545454545454-1.0-1.0-1.037037037037037-1.0-1.0-1.0
instances\experiment2_cbs4\map1_12_1480.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1481.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1482.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1483.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1484.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1485.txt,999999,999999,999999,999999
instances\experiment2_cbs4\map1_12_1486.txt,999999,999999,999999,999999
